message_id,payload,kafka_timestamp,topic,partition,offset,load_date,record_source
683fdbf3-335b-4e74-99f9-4823ed13014f,"{""order_id"":""O100581"",""tracking_number"":""1Z33116642201164"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-21T14:15:00Z"",""location"":{""city"":""Louisville"",""region"":""South""},""warehouse_id"":30,""notes"":""Status update: In Transit""}",2024-02-21,retail.order.shipment,6,61,2024-02-01,E2E-order-shipment-event
159c9960-3ccb-4552-8d09-e9c6e3c7bf60,"{""order_id"":""O100581"",""tracking_number"":""1Z33116642201164"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-21T17:27:00Z"",""location"":{""city"":""Seattle"",""region"":""North""},""warehouse_id"":30,""notes"":""Status update: Out For Delivery""}",2024-02-21,retail.order.shipment,6,62,2024-02-01,E2E-order-shipment-event
74857a0e-b527-4894-9ee7-d76e85ed6abf,"{""order_id"":""O100581"",""tracking_number"":""1Z33116642201164"",""carrier"":""UPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-21T08:11:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":30,""notes"":""Status update: Delivered""}",2024-02-21,retail.order.shipment,6,63,2024-02-01,E2E-order-shipment-event
332a67ab-c593-460a-b068-d7bf260d3f89,"{""order_id"":""O100582"",""tracking_number"":""1Z80374693474028"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-18T08:16:00Z"",""location"":{""city"":""Chicago"",""region"":""South""},""warehouse_id"":15,""notes"":""Status update: Label Created""}",2024-02-18,retail.order.shipment,7,58,2024-02-01,E2E-order-shipment-event
b4078b60-6ced-4fe1-b1c8-741a62dcd697,"{""order_id"":""O100582"",""tracking_number"":""1Z80374693474028"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-21T11:25:00Z"",""location"":{""city"":""Dallas"",""region"":""South""},""warehouse_id"":15,""notes"":""Status update: Picked Up""}",2024-02-21,retail.order.shipment,7,59,2024-02-01,E2E-order-shipment-event
7ce91d59-eef2-4b31-82b5-7073760dd126,"{""order_id"":""O100582"",""tracking_number"":""1Z80374693474028"",""carrier"":""DHL"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-23T14:55:00Z"",""location"":{""city"":""Chicago"",""region"":""North""},""warehouse_id"":15,""notes"":""Status update: In Transit""}",2024-02-23,retail.order.shipment,7,60,2024-02-01,E2E-order-shipment-event
f5978e05-e023-4e51-a0fd-bbc0e1373358,"{""order_id"":""O100584"",""tracking_number"":""1Z12315631926947"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-16T08:09:00Z"",""location"":{""city"":""Columbus"",""region"":""West""},""warehouse_id"":59,""notes"":""Status update: Label Created""}",2024-02-16,retail.order.shipment,1,89,2024-02-01,E2E-order-shipment-event
9b2c3a1a-0285-43f1-963b-5ff392682c8b,"{""order_id"":""O100584"",""tracking_number"":""1Z12315631926947"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-18T11:18:00Z"",""location"":{""city"":""Atlanta"",""region"":""North""},""warehouse_id"":59,""notes"":""Status update: Picked Up""}",2024-02-18,retail.order.shipment,1,90,2024-02-01,E2E-order-shipment-event
ed14f93e-ddac-4bdd-8e8b-7f1a667c2918,"{""order_id"":""O100584"",""tracking_number"":""1Z12315631926947"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-21T14:42:00Z"",""location"":{""city"":""Memphis"",""region"":""South""},""warehouse_id"":59,""notes"":""Status update: In Transit""}",2024-02-21,retail.order.shipment,1,91,2024-02-01,E2E-order-shipment-event
43b67975-923c-434a-b327-58942082ff66,"{""order_id"":""O100584"",""tracking_number"":""1Z12315631926947"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-21T17:52:00Z"",""location"":{""city"":""Chicago"",""region"":""South""},""warehouse_id"":59,""notes"":""Status update: Out For Delivery""}",2024-02-21,retail.order.shipment,1,92,2024-02-01,E2E-order-shipment-event
41db2c67-0040-4494-a59b-234c76daa2f0,"{""order_id"":""O100590"",""tracking_number"":""1Z40205011221341"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-04T08:02:00Z"",""location"":{""city"":""Columbus"",""region"":""South""},""warehouse_id"":61,""notes"":""Status update: Label Created""}",2024-02-04,retail.order.shipment,6,64,2024-02-01,E2E-order-shipment-event
abb59c1f-0d38-47ec-98e9-64f3d7239c25,"{""order_id"":""O100590"",""tracking_number"":""1Z40205011221341"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-05T11:58:00Z"",""location"":{""city"":""Memphis"",""region"":""North""},""warehouse_id"":61,""notes"":""Status update: Picked Up""}",2024-02-05,retail.order.shipment,6,65,2024-02-01,E2E-order-shipment-event
7b75deb1-7520-4a65-829a-a23aa027f054,"{""order_id"":""O100590"",""tracking_number"":""1Z40205011221341"",""carrier"":""DHL"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-08T14:35:00Z"",""location"":{""city"":""Seattle"",""region"":""West""},""warehouse_id"":61,""notes"":""Status update: In Transit""}",2024-02-08,retail.order.shipment,6,66,2024-02-01,E2E-order-shipment-event
6abf3ba1-c0f5-4d55-b5bc-2843c4f5c32b,"{""order_id"":""O100590"",""tracking_number"":""1Z40205011221341"",""carrier"":""DHL"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-08T17:37:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":61,""notes"":""Status update: Out For Delivery""}",2024-02-08,retail.order.shipment,6,67,2024-02-01,E2E-order-shipment-event
623afae1-1265-445c-8bf3-f55d34117c60,"{""order_id"":""O100591"",""tracking_number"":""1Z92966947380977"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-26T08:35:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":21,""notes"":""Status update: Label Created""}",2024-02-26,retail.order.shipment,7,61,2024-02-01,E2E-order-shipment-event
383a19a8-2576-4cc0-8fa6-fc46b2614182,"{""order_id"":""O100591"",""tracking_number"":""1Z92966947380977"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-27T11:07:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":21,""notes"":""Status update: Picked Up""}",2024-02-27,retail.order.shipment,7,62,2024-02-01,E2E-order-shipment-event
f3c8406b-314a-471f-ade7-01d24bfd05b5,"{""order_id"":""O100591"",""tracking_number"":""1Z92966947380977"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-03-02T14:16:00Z"",""location"":{""city"":""Columbus"",""region"":""North""},""warehouse_id"":21,""notes"":""Status update: In Transit""}",2024-03-02,retail.order.shipment,7,63,2024-02-01,E2E-order-shipment-event
4e392f5e-2591-46dd-a4d2-2cf7230970ab,"{""order_id"":""O100599"",""tracking_number"":""1Z98951253104094"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-07T08:07:00Z"",""location"":{""city"":""Memphis"",""region"":""East""},""warehouse_id"":79,""notes"":""Status update: Label Created""}",2024-02-07,retail.order.shipment,7,64,2024-02-01,E2E-order-shipment-event
fe824ea3-fd43-4862-8a8d-81316c445eef,"{""order_id"":""O100599"",""tracking_number"":""1Z98951253104094"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-08T11:46:00Z"",""location"":{""city"":""Seattle"",""region"":""North""},""warehouse_id"":79,""notes"":""Status update: Picked Up""}",2024-02-08,retail.order.shipment,7,65,2024-02-01,E2E-order-shipment-event
51339344-6739-441a-9572-ce8e0dc35001,"{""order_id"":""O100599"",""tracking_number"":""1Z98951253104094"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-12T14:39:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":79,""notes"":""Status update: In Transit""}",2024-02-12,retail.order.shipment,7,66,2024-02-01,E2E-order-shipment-event
d6a77e73-9122-4c27-8217-06d1a206bd38,"{""order_id"":""O100599"",""tracking_number"":""1Z98951253104094"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-12T17:11:00Z"",""location"":{""city"":""Chicago"",""region"":""East""},""warehouse_id"":79,""notes"":""Status update: Out For Delivery""}",2024-02-12,retail.order.shipment,7,67,2024-02-01,E2E-order-shipment-event
51f757ce-ff9f-4564-a999-5ccf94cfd25d,"{""order_id"":""O100599"",""tracking_number"":""1Z98951253104094"",""carrier"":""USPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-13T08:38:00Z"",""location"":{""city"":""Dallas"",""region"":""North""},""warehouse_id"":79,""notes"":""Status update: Delivered""}",2024-02-13,retail.order.shipment,7,68,2024-02-01,E2E-order-shipment-event
040ac0ab-4e07-40c6-9bfa-0daa8faa7ad9,"{""order_id"":""O100606"",""tracking_number"":""1Z10508740751215"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-12T08:33:00Z"",""location"":{""city"":""Columbus"",""region"":""West""},""warehouse_id"":28,""notes"":""Status update: Label Created""}",2024-02-12,retail.order.shipment,4,79,2024-02-01,E2E-order-shipment-event
a4a185af-a1b8-42a1-9ed5-8c062e415eb8,"{""order_id"":""O100606"",""tracking_number"":""1Z10508740751215"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-15T11:26:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":28,""notes"":""Status update: Picked Up""}",2024-02-15,retail.order.shipment,4,80,2024-02-01,E2E-order-shipment-event
17e6a0ac-171a-40fb-bce7-793491ed483a,"{""order_id"":""O100606"",""tracking_number"":""1Z10508740751215"",""carrier"":""DHL"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-18T14:03:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":28,""notes"":""Status update: In Transit""}",2024-02-18,retail.order.shipment,4,81,2024-02-01,E2E-order-shipment-event
1e638d6e-aa40-47d4-927b-a7d3e0013664,"{""order_id"":""O100606"",""tracking_number"":""1Z10508740751215"",""carrier"":""DHL"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-18T17:59:00Z"",""location"":{""city"":""Louisville"",""region"":""South""},""warehouse_id"":28,""notes"":""Status update: Out For Delivery""}",2024-02-18,retail.order.shipment,4,82,2024-02-01,E2E-order-shipment-event
54768a15-b46c-4a3b-a489-484b51891c2f,"{""order_id"":""O100606"",""tracking_number"":""1Z10508740751215"",""carrier"":""DHL"",""status"":""DELIVERED"",""status_ts"":""2024-02-17T08:43:00Z"",""location"":{""city"":""Denver"",""region"":""South""},""warehouse_id"":28,""notes"":""Status update: Delivered""}",2024-02-17,retail.order.shipment,4,83,2024-02-01,E2E-order-shipment-event
3caab6a3-c22e-451b-a2e4-47b2510f2c8d,"{""order_id"":""O100613"",""tracking_number"":""1Z71597257299594"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-10T08:06:00Z"",""location"":{""city"":""Memphis"",""region"":""East""},""warehouse_id"":1,""notes"":""Status update: Label Created""}",2024-02-10,retail.order.shipment,2,100,2024-02-01,E2E-order-shipment-event
b66c1633-2961-4f67-aa3f-ccd79207489c,"{""order_id"":""O100613"",""tracking_number"":""1Z71597257299594"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-12T11:10:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":1,""notes"":""Status update: Picked Up""}",2024-02-12,retail.order.shipment,2,101,2024-02-01,E2E-order-shipment-event
1f106555-014a-4232-9113-a8784b365a2c,"{""order_id"":""O100613"",""tracking_number"":""1Z71597257299594"",""carrier"":""DHL"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-15T14:04:00Z"",""location"":{""city"":""Seattle"",""region"":""North""},""warehouse_id"":1,""notes"":""Status update: In Transit""}",2024-02-15,retail.order.shipment,2,102,2024-02-01,E2E-order-shipment-event
83ee8939-92a4-4188-88e0-9bc2e8412e0e,"{""order_id"":""O100613"",""tracking_number"":""1Z71597257299594"",""carrier"":""DHL"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-15T17:15:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":1,""notes"":""Status update: Out For Delivery""}",2024-02-15,retail.order.shipment,2,103,2024-02-01,E2E-order-shipment-event
b9836b16-7517-4e4b-ad9d-ac724cb4a976,"{""order_id"":""O100614"",""tracking_number"":""1Z57755549727282"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-28T08:54:00Z"",""location"":{""city"":""Memphis"",""region"":""South""},""warehouse_id"":37,""notes"":""Status update: Label Created""}",2024-02-28,retail.order.shipment,3,79,2024-02-01,E2E-order-shipment-event
17404f71-6966-4003-bfd3-eb041b2d95b2,"{""order_id"":""O100614"",""tracking_number"":""1Z57755549727282"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-03-01T11:25:00Z"",""location"":{""city"":""Columbus"",""region"":""East""},""warehouse_id"":37,""notes"":""Status update: Picked Up""}",2024-03-01,retail.order.shipment,3,80,2024-02-01,E2E-order-shipment-event
57d2a48c-d5d3-4f9e-8b00-7f32e1220389,"{""order_id"":""O100615"",""tracking_number"":""1Z20856180292759"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-19T08:40:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":51,""notes"":""Status update: Label Created""}",2024-02-19,retail.order.shipment,4,84,2024-02-01,E2E-order-shipment-event
33f53ff9-01dd-41b7-9fba-85761480debf,"{""order_id"":""O100618"",""tracking_number"":""1Z51876020029598"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-23T08:48:00Z"",""location"":{""city"":""Chicago"",""region"":""West""},""warehouse_id"":96,""notes"":""Status update: Label Created""}",2024-02-23,retail.order.shipment,7,69,2024-02-01,E2E-order-shipment-event
51f8bcac-5d2e-4dc6-8a44-6ac18a509061,"{""order_id"":""O100618"",""tracking_number"":""1Z51876020029598"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-24T11:34:00Z"",""location"":{""city"":""Columbus"",""region"":""East""},""warehouse_id"":96,""notes"":""Status update: Picked Up""}",2024-02-24,retail.order.shipment,7,70,2024-02-01,E2E-order-shipment-event
a0d6df83-92fd-4036-8892-fffd6c039046,"{""order_id"":""O100618"",""tracking_number"":""1Z51876020029598"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-27T14:35:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":96,""notes"":""Status update: In Transit""}",2024-02-27,retail.order.shipment,7,71,2024-02-01,E2E-order-shipment-event
c75a0fc0-5ba4-4525-b873-f0e14d46f20e,"{""order_id"":""O100618"",""tracking_number"":""1Z51876020029598"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-27T17:05:00Z"",""location"":{""city"":""Chicago"",""region"":""West""},""warehouse_id"":96,""notes"":""Status update: Out For Delivery""}",2024-02-27,retail.order.shipment,7,72,2024-02-01,E2E-order-shipment-event
21d7cb9c-2ad3-4d88-b2dd-353c175df365,"{""order_id"":""O100618"",""tracking_number"":""1Z51876020029598"",""carrier"":""USPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-27T08:48:00Z"",""location"":{""city"":""Seattle"",""region"":""West""},""warehouse_id"":96,""notes"":""Status update: Delivered""}",2024-02-27,retail.order.shipment,7,73,2024-02-01,E2E-order-shipment-event
5a495d3c-4f84-4323-8151-e4ce6b075777,"{""order_id"":""O100620"",""tracking_number"":""1Z11590560550353"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-09T08:32:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":97,""notes"":""Status update: Label Created""}",2024-02-09,retail.order.shipment,0,74,2024-02-01,E2E-order-shipment-event
894d6a5a-3868-4034-a444-a78487700ea1,"{""order_id"":""O100620"",""tracking_number"":""1Z11590560550353"",""carrier"":""FEDEX"",""status"":""PICKED_UP"",""status_ts"":""2024-02-11T11:58:00Z"",""location"":{""city"":""Memphis"",""region"":""West""},""warehouse_id"":97,""notes"":""Status update: Picked Up""}",2024-02-11,retail.order.shipment,0,75,2024-02-01,E2E-order-shipment-event
5e2cadf8-fff7-4039-abe5-57d17bd0db88,"{""order_id"":""O100620"",""tracking_number"":""1Z11590560550353"",""carrier"":""FEDEX"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-14T14:32:00Z"",""location"":{""city"":""Louisville"",""region"":""East""},""warehouse_id"":97,""notes"":""Status update: In Transit""}",2024-02-14,retail.order.shipment,0,76,2024-02-01,E2E-order-shipment-event
1b4ad289-bacd-4e97-91bb-2971471c0b28,"{""order_id"":""O100621"",""tracking_number"":""1Z14365194061048"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-24T08:31:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":64,""notes"":""Status update: Label Created""}",2024-02-24,retail.order.shipment,1,93,2024-02-01,E2E-order-shipment-event
c09849a0-6e25-4ca2-99c2-028c9178d35c,"{""order_id"":""O100627"",""tracking_number"":""1Z99823063035693"",""carrier"":""FEDEX"",""status"":""EXCEPTION"",""status_ts"":""2024-02-06T08:14:00Z"",""location"":{""city"":""Denver"",""region"":""West""},""warehouse_id"":15,""notes"":""Status update: Exception""}",2024-02-06,retail.order.shipment,7,74,2024-02-01,E2E-order-shipment-event
46610c92-0946-432b-a20f-f1e510a128df,"{""order_id"":""O100628"",""tracking_number"":""1Z25232826650768"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-18T08:24:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":96,""notes"":""Status update: Label Created""}",2024-02-18,retail.order.shipment,0,77,2024-02-01,E2E-order-shipment-event
6f1b65e5-c51d-4526-bc88-ab4f1c8171da,"{""order_id"":""O100629"",""tracking_number"":""1Z47966973683620"",""carrier"":""DHL"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-10T08:14:00Z"",""location"":{""city"":""Denver"",""region"":""East""},""warehouse_id"":58,""notes"":""Status update: Label Created""}",2024-02-10,retail.order.shipment,1,94,2024-02-01,E2E-order-shipment-event
257cb95f-e71d-4a0e-8f2b-77d1499f50f6,"{""order_id"":""O100629"",""tracking_number"":""1Z47966973683620"",""carrier"":""DHL"",""status"":""PICKED_UP"",""status_ts"":""2024-02-13T11:26:00Z"",""location"":{""city"":""Dallas"",""region"":""East""},""warehouse_id"":58,""notes"":""Status update: Picked Up""}",2024-02-13,retail.order.shipment,1,95,2024-02-01,E2E-order-shipment-event
9ea625bc-cecd-479b-b83a-ed153917f691,"{""order_id"":""O100632"",""tracking_number"":""1Z76807098761060"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-08T08:33:00Z"",""location"":{""city"":""Memphis"",""region"":""East""},""warehouse_id"":46,""notes"":""Status update: Label Created""}",2024-02-08,retail.order.shipment,3,81,2024-02-01,E2E-order-shipment-event
7a4959a7-c1ec-4357-a9c6-4e2b8bb2a042,"{""order_id"":""O100632"",""tracking_number"":""1Z76807098761060"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-10T11:54:00Z"",""location"":{""city"":""Columbus"",""region"":""West""},""warehouse_id"":46,""notes"":""Status update: Picked Up""}",2024-02-10,retail.order.shipment,3,82,2024-02-01,E2E-order-shipment-event
db312287-19c0-40ab-af74-45de26eea0fa,"{""order_id"":""O100633"",""tracking_number"":""1Z26154243930372"",""carrier"":""USPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-29T08:22:00Z"",""location"":{""city"":""Louisville"",""region"":""East""},""warehouse_id"":80,""notes"":""Status update: Exception""}",2024-02-29,retail.order.shipment,4,85,2024-02-01,E2E-order-shipment-event
bae29e82-2d34-472e-baf2-65d69c46e98e,"{""order_id"":""O100636"",""tracking_number"":""1Z24512843752816"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-25T08:05:00Z"",""location"":{""city"":""Columbus"",""region"":""West""},""warehouse_id"":63,""notes"":""Status update: Label Created""}",2024-02-25,retail.order.shipment,7,75,2024-02-01,E2E-order-shipment-event
2d8e2d62-5359-4901-88f7-e800b65fb332,"{""order_id"":""O100637"",""tracking_number"":""1Z97366865870596"",""carrier"":""USPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-25T08:38:00Z"",""location"":{""city"":""Seattle"",""region"":""South""},""warehouse_id"":48,""notes"":""Status update: Exception""}",2024-02-25,retail.order.shipment,0,78,2024-02-01,E2E-order-shipment-event
866639b2-7ae7-462e-8b86-2984ce6b696b,"{""order_id"":""O100638"",""tracking_number"":""1Z61075038123394"",""carrier"":""USPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-13T08:27:00Z"",""location"":{""city"":""Atlanta"",""region"":""East""},""warehouse_id"":71,""notes"":""Status update: Label Created""}",2024-02-13,retail.order.shipment,1,96,2024-02-01,E2E-order-shipment-event
57835dfb-9748-4cc0-b539-4a335154be32,"{""order_id"":""O100638"",""tracking_number"":""1Z61075038123394"",""carrier"":""USPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-15T11:16:00Z"",""location"":{""city"":""Columbus"",""region"":""North""},""warehouse_id"":71,""notes"":""Status update: Picked Up""}",2024-02-15,retail.order.shipment,1,97,2024-02-01,E2E-order-shipment-event
58187c6a-ed2d-436f-9442-46f03e13d1f5,"{""order_id"":""O100638"",""tracking_number"":""1Z61075038123394"",""carrier"":""USPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-19T14:05:00Z"",""location"":{""city"":""Denver"",""region"":""East""},""warehouse_id"":71,""notes"":""Status update: In Transit""}",2024-02-19,retail.order.shipment,1,98,2024-02-01,E2E-order-shipment-event
b1735c5f-76ce-46c7-9252-68793c3cbd0c,"{""order_id"":""O100638"",""tracking_number"":""1Z61075038123394"",""carrier"":""USPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-19T17:15:00Z"",""location"":{""city"":""Seattle"",""region"":""West""},""warehouse_id"":71,""notes"":""Status update: Out For Delivery""}",2024-02-19,retail.order.shipment,1,99,2024-02-01,E2E-order-shipment-event
59026fe5-8e8a-40a5-97c8-d1016ed21c5a,"{""order_id"":""O100638"",""tracking_number"":""1Z61075038123394"",""carrier"":""USPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-19T08:09:00Z"",""location"":{""city"":""Louisville"",""region"":""East""},""warehouse_id"":71,""notes"":""Status update: Delivered""}",2024-02-19,retail.order.shipment,1,100,2024-02-01,E2E-order-shipment-event
f0040321-4811-48e2-8ce1-229b08ae55c8,"{""order_id"":""O100640"",""tracking_number"":""1Z92294729820594"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-11T08:27:00Z"",""location"":{""city"":""Dallas"",""region"":""North""},""warehouse_id"":65,""notes"":""Status update: Label Created""}",2024-02-11,retail.order.shipment,2,104,2024-02-01,E2E-order-shipment-event
92f72ea0-e765-439a-961c-277147b05f74,"{""order_id"":""O100640"",""tracking_number"":""1Z92294729820594"",""carrier"":""FEDEX"",""status"":""PICKED_UP"",""status_ts"":""2024-02-14T11:31:00Z"",""location"":{""city"":""Dallas"",""region"":""West""},""warehouse_id"":65,""notes"":""Status update: Picked Up""}",2024-02-14,retail.order.shipment,2,105,2024-02-01,E2E-order-shipment-event
ec4e6ad1-c5dd-4d6e-ace6-7c351a36bd24,"{""order_id"":""O100640"",""tracking_number"":""1Z92294729820594"",""carrier"":""FEDEX"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-16T14:18:00Z"",""location"":{""city"":""Memphis"",""region"":""North""},""warehouse_id"":65,""notes"":""Status update: In Transit""}",2024-02-16,retail.order.shipment,2,106,2024-02-01,E2E-order-shipment-event
64946f5b-22fa-4199-9fb7-12a85a866ceb,"{""order_id"":""O100640"",""tracking_number"":""1Z92294729820594"",""carrier"":""FEDEX"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-16T17:20:00Z"",""location"":{""city"":""Denver"",""region"":""North""},""warehouse_id"":65,""notes"":""Status update: Out For Delivery""}",2024-02-16,retail.order.shipment,2,107,2024-02-01,E2E-order-shipment-event
628a7f77-3f8b-4ec4-9efc-2f93786af257,"{""order_id"":""O100641"",""tracking_number"":""1Z48892946061704"",""carrier"":""UPS"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-18T08:58:00Z"",""location"":{""city"":""Memphis"",""region"":""East""},""warehouse_id"":68,""notes"":""Status update: Label Created""}",2024-02-18,retail.order.shipment,3,83,2024-02-01,E2E-order-shipment-event
95404202-0bca-416d-a598-3e26672cf92a,"{""order_id"":""O100641"",""tracking_number"":""1Z48892946061704"",""carrier"":""UPS"",""status"":""PICKED_UP"",""status_ts"":""2024-02-19T11:26:00Z"",""location"":{""city"":""Dallas"",""region"":""West""},""warehouse_id"":68,""notes"":""Status update: Picked Up""}",2024-02-19,retail.order.shipment,3,84,2024-02-01,E2E-order-shipment-event
f2924051-9e71-43e8-9a26-1c763911dc36,"{""order_id"":""O100641"",""tracking_number"":""1Z48892946061704"",""carrier"":""UPS"",""status"":""IN_TRANSIT"",""status_ts"":""2024-02-23T14:57:00Z"",""location"":{""city"":""Louisville"",""region"":""North""},""warehouse_id"":68,""notes"":""Status update: In Transit""}",2024-02-23,retail.order.shipment,3,85,2024-02-01,E2E-order-shipment-event
18b7d7c4-6deb-4bac-9d34-d3cc9e69aa0f,"{""order_id"":""O100641"",""tracking_number"":""1Z48892946061704"",""carrier"":""UPS"",""status"":""OUT_FOR_DELIVERY"",""status_ts"":""2024-02-23T17:59:00Z"",""location"":{""city"":""Dallas"",""region"":""East""},""warehouse_id"":68,""notes"":""Status update: Out For Delivery""}",2024-02-23,retail.order.shipment,3,86,2024-02-01,E2E-order-shipment-event
eeae403f-a2f3-4c4f-997d-3dc611fa4e43,"{""order_id"":""O100641"",""tracking_number"":""1Z48892946061704"",""carrier"":""UPS"",""status"":""DELIVERED"",""status_ts"":""2024-02-23T08:03:00Z"",""location"":{""city"":""Dallas"",""region"":""West""},""warehouse_id"":68,""notes"":""Status update: Delivered""}",2024-02-23,retail.order.shipment,3,87,2024-02-01,E2E-order-shipment-event
63fbafbd-11af-4c9d-9c42-8c35ce4ceabf,"{""order_id"":""O100647"",""tracking_number"":""1Z33266962171535"",""carrier"":""UPS"",""status"":""EXCEPTION"",""status_ts"":""2024-02-14T08:32:00Z"",""location"":{""city"":""Atlanta"",""region"":""South""},""warehouse_id"":45,""notes"":""Status update: Exception""}",2024-02-14,retail.order.shipment,1,101,2024-02-01,E2E-order-shipment-event
27f6e690-780d-4f6c-aed8-f6441973262e,"{""order_id"":""O100649"",""tracking_number"":""1Z33962027228653"",""carrier"":""FEDEX"",""status"":""LABEL_CREATED"",""status_ts"":""2024-02-14T08:01:00Z"",""location"":{""city"":""Dallas"",""region"":""North""},""warehouse_id"":48,""notes"":""Status update: Label Created""}",2024-02-14,retail.order.shipment,3,88,2024-02-01,E2E-order-shipment-event
